category,rank,pmid,pmcid,doi,title,authors_first,journal,year,pub_types,is_open_access,in_pmc,license,cited_by,abstract_snippet,europepmc_url,query
lp_complications_outcomes,4,7303081,,10.1161/01.str.12.6.879,Complications of lumbar puncture followed by anticoagulation,Ruff RL,Stroke,1981,"Research Support, U.S. Gov't, P.H.S.|Journal Article",N,N,,122,"The complications associated with lumbar puncture (LP) were compared in 2 groups of 342 patients. The first group of patients was anticoagulated after the LP, and the second was not. The incidence of minor headache or back pain was similar in the 2 groups (Group 1--62%, Group 2--64%). The anticoagulated patients had a higher incidence of paraparesis (Group 1, 5 patients, Group 2, No patients; p le",https://europepmc.org/article/MED/7303081,"(TITLE:""lumbar puncture"") AND (TITLE:complication* OR TITLE:""traumatic tap"" OR TITLE:headache OR TITLE:success)"
lp_complications_outcomes,5,1865208,PMC488545,10.1136/jnnp.54.5.440,Changes in intracranial CSF volume after lumbar puncture and their relationship to post-LP headache,Grant R,"Journal of neurology, neurosurgery, and psychiatry",1991,research-article|Journal Article,N,Y,,117,"Post-lumbar puncture (LP) headache may be due to ""low CSF pressure"", leading to stretching of pain sensitive intracranial structures. The low intracranial pressure is secondary to net loss of intracranial CSF. It has, however, not been possible to measure intracranial CSF volume accurately during life until recently. Intracranial CSF volume can now be measured non-invasively by a MRI technique. Th",https://europepmc.org/article/MED/1865208,"(TITLE:""lumbar puncture"") AND (TITLE:complication* OR TITLE:""traumatic tap"" OR TITLE:headache OR TITLE:success)"
lp_complications_outcomes,6,22843225,,10.1177/0333102412453951,Post-dural (post-lumbar) puncture headache: risk factors and clinical features,Amorim JA,Cephalalgia : an international journal of headache,2012,Journal Article,N,N,,96,"<h4>Objective</h4>This is an analytic, interventional, cross sectional study to evaluate the risk factors of post-dural (post-lumbar) puncture headache (PDPH) and the validity of the diagnostic criteria for PDPH from the ICHD II.<h4>Methods</h4>Six-hundred-and-forty patients (332 non-pregnant women and 308 men) aged 8-65 years underwent spinal anesthesia with Quincke 25G or 27G needles in elective",https://europepmc.org/article/MED/22843225,"(TITLE:""lumbar puncture"") AND (TITLE:complication* OR TITLE:""traumatic tap"" OR TITLE:headache OR TITLE:success)"
lp_complications_outcomes,7,2186014,,10.1111/j.1526-4610.1990.hed3004197.x,Lumbar puncture headache: a review,Raskin NH.,Headache,1990,Review|Journal Article,N,N,,90,"August Bier, the father of spinal anesthesia, suffered and reported the first lumbar puncture (LP) headache. On August 24, 1898 his assistant, a Dr. Hildebrandt, attempted to administer a spinal anesthetic to Dr. Bier; it was never completed because the syringe did not fit the already implanted spinal needle. Bier himself suggested that continued leakage of cerebrospinal fluid (CSF) through the du",https://europepmc.org/article/MED/2186014,"(TITLE:""lumbar puncture"") AND (TITLE:complication* OR TITLE:""traumatic tap"" OR TITLE:headache OR TITLE:success)"
lp_complications_outcomes,8,16510670,,10.1542/peds.2005-0519,Local anesthetic and stylet styles: factors associated with resident lumbar puncture success,Baxter AL,Pediatrics,2006,Journal Article,N,N,,82,"<h4>Objective</h4>To assess the effects of procedural techniques, local anesthetic use, and postgraduate training level on lumbar puncture (LP) success rates.<h4>Methods</h4>In this prospective observational study, medical students and residents (""trainees"") reported techniques used for infant LPs in an urban teaching emergency department. Data on postgraduate year, patient position, draping, tota",https://europepmc.org/article/MED/16510670,"(TITLE:""lumbar puncture"") AND (TITLE:complication* OR TITLE:""traumatic tap"" OR TITLE:headache OR TITLE:success)"
lp_complications_outcomes,9,6118577,,10.1016/s0140-6736(81)90586-9,Lumbar puncture headache: controlled study on the preventive effect of 24 hours' bed rest,Carbaat PA,"Lancet (London, England)",1981,Controlled Clinical Trial|Clinical Trial|Journal Article,N,N,,77,,https://europepmc.org/article/MED/6118577,"(TITLE:""lumbar puncture"") AND (TITLE:complication* OR TITLE:""traumatic tap"" OR TITLE:headache OR TITLE:success)"
lp_complications_outcomes,10,20516693,,10.1159/000311703,"Low incidence of post-lumbar puncture headache in 1,089 consecutive memory clinic patients",Zetterberg H,European neurology,2010,"Research Support, Non-U.S. Gov't|Journal Article",N,N,,75,"<h4>Aim</h4>To examine the incidence of post-lumbar puncture headache (PLPH) in patients admitted for cognitive disturbances.<h4>Methods</h4>The incidence of PLPH and other general (subdural hematoma, meningitis, encephalitis) or local (local pain, spinal hematoma, local infection) complications was evaluated in 1,089 consecutive patients (aged 23-89 years) who underwent lumbar puncture as a part ",https://europepmc.org/article/MED/20516693,"(TITLE:""lumbar puncture"") AND (TITLE:complication* OR TITLE:""traumatic tap"" OR TITLE:headache OR TITLE:success)"
lp_complications_outcomes,11,20370785,,10.1111/j.1553-2712.2010.00694.x,Can computed tomography angiography of the brain replace lumbar puncture in the evaluation of acute-onset headache after a negative noncontrast cranial computed tomography scan?,McCormack RF,Academic emergency medicine : official journal of the Society for Academic Emergency Medicine,2010,Comparative Study|Review|Journal Article,N,N,,73,"<h4>Objectives</h4>The primary goal of evaluation for acute-onset headache is to exclude aneurysmal subarachnoid hemorrhage (SAH). Noncontrast cranial computed tomography (CT), followed by lumbar puncture (LP) if the CT is negative, is the current standard of care. Computed tomography angiography (CTA) of the brain has become more available and more sensitive for the detection of cerebral aneurysm",https://europepmc.org/article/MED/20370785,"(TITLE:""lumbar puncture"") AND (TITLE:complication* OR TITLE:""traumatic tap"" OR TITLE:headache OR TITLE:success)"
lp_complications_outcomes,12,11701146,,10.1016/s0022-510x(01)00601-3,The pathophysiology of lumbar puncture headache,Levine DN,Journal of the neurological sciences,2001,Review|Journal Article,N,N,,72,"The pathophysiology of lumbar puncture headache (LPH) is still unclear. There is evidence that leakage of cerebrospinal fluid (CSF) leads to CSF hypotension, which causes dilation of intracranial veins, resulting in LPH. However, CSF leaks at the skull base are not associated with orthostatic headache; there is poor correlation between recumbent CSF pressure and LPH; and there has been no satisfac",https://europepmc.org/article/MED/11701146,"(TITLE:""lumbar puncture"") AND (TITLE:complication* OR TITLE:""traumatic tap"" OR TITLE:headache OR TITLE:success)"
lp_complications_outcomes,13,25869377,,10.1542/peds.2014-1911,Impact of Just-in-Time and Just-in-Place Simulation on Intern Success With Infant Lumbar Puncture,Kessler D,Pediatrics,2015,"Research Support, Non-U.S. Gov't|Multicenter Study|Evaluation Study|Journal Article",N,N,,67,"<h4>Background and objective</h4>Simulation-based skill trainings are common; however, optimal instructional designs that improve outcomes are not well specified. We explored the impact of just-in-time and just-in-place training (JIPT) on interns' infant lumbar puncture (LP) success.<h4>Methods</h4>This prospective study enrolled pediatric and emergency medicine interns from 2009 to 2012 at 34 cen",https://europepmc.org/article/MED/25869377,"(TITLE:""lumbar puncture"") AND (TITLE:complication* OR TITLE:""traumatic tap"" OR TITLE:headache OR TITLE:success)"
lp_complications_outcomes,14,25622095,PMC4364538,10.1001/jamaneurol.2014.3974,Factors associated with the onset and persistence of post-lumbar puncture headache,Monserrate AE,JAMA neurology,2015,"Research Support, Non-U.S. Gov't|research-article|Multicenter Study|Journal Article|Research Support, N.I.H., Extramural|Observational Study",N,Y,,65,"<h4>Importance</h4>This study assesses factors associated with the most common adverse event following lumbar puncture.<h4>Objective</h4>To identify factors associated with the risk, onset, and persistence of post-dural puncture headache (PDPH).<h4>Design, setting, and participants</h4>We performed univariate and multivariable analyses of 338 lumbar punctures in the Dominantly Inherited Alzheimer ",https://europepmc.org/article/MED/25622095,"(TITLE:""lumbar puncture"") AND (TITLE:complication* OR TITLE:""traumatic tap"" OR TITLE:headache OR TITLE:success)"
lp_complications_outcomes,15,11237986,PMC7976839,,Fluoroscopy-guided lumbar puncture: decreased frequency of traumatic tap and implications for the assessment of CT-negative acute subarachnoid hemorrhage,Eskey  CJ,AJNR. American journal of neuroradiology,2001,research-article|Journal Article,N,Y,,64,"<h4>Background and purpose</h4>In patients with suspected subarachnoid hemorrhage (SAH) and negative CT findings, the iatrogenic introduction of RBCs into the CSF during lumbar puncture may lead to a misdiagnosis. We tested the hypothesis that the risk of traumatic lumbar puncture is lower with the fluoroscopy-guided technique than with the standard bedside technique.<h4>Methods</h4>Data were coll",https://europepmc.org/article/MED/11237986,"(TITLE:""lumbar puncture"") AND (TITLE:complication* OR TITLE:""traumatic tap"" OR TITLE:headache OR TITLE:success)"
lp_complications_outcomes,16,8256560,,10.1111/j.1600-0404.1993.tb04221.x,Low frequency of post-lumbar puncture headache in demented patients,Blennow K,Acta neurologica Scandinavica,1993,"Research Support, Non-U.S. Gov't|Journal Article",N,N,,61,"The frequency of post-lumbar puncture headache (PLPH) was registered prospectively in 395 consecutive demented patients at a dementia diagnostic unit. The incidence of PLPH was low, occurring in only 8 patients (2.0%), the severity was mild, and the duration was less than 2 days in all cases but one. The reasons for this low frequency of PLPH in patients with dementia disorders may include disease",https://europepmc.org/article/MED/8256560,"(TITLE:""lumbar puncture"") AND (TITLE:complication* OR TITLE:""traumatic tap"" OR TITLE:headache OR TITLE:success)"
lp_complications_outcomes,17,25688077,PMC4614121,10.1093/brain/awv016,Cerebrospinal fluid leakage and headache after lumbar puncture: a prospective non-invasive imaging study,Wang YF,Brain : a journal of neurology,2015,"other|Research Support, Non-U.S. Gov't|Journal Article",N,Y,,58,The spatial distribution and clinical correlation of cerebrospinal fluid leakage after lumbar puncture have not been determined. Adult in-patients receiving diagnostic lumbar punctures were recruited prospectively. Whole-spine heavily T2-weighted magnetic resonance myelography was carried out to characterize post-lumbar puncture spinal cerebrospinal fluid leakages. Maximum rostral migration was de,https://europepmc.org/article/MED/25688077,"(TITLE:""lumbar puncture"") AND (TITLE:complication* OR TITLE:""traumatic tap"" OR TITLE:headache OR TITLE:success)"
